player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent,completions,passing_attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr,interceptions,two_point,fantasy_points_std,td_points,non_td_fantasy_points,offense_snaps,offense_pct,source_season,source_week,target_share_proxy,carry_share_proxy,fantasy_per_target,fantasy_per_carry,td_rate,red_zone_targets,red_zone_carries,fantasy_points_std_last,fantasy_points_std_roll2,fantasy_points_std_roll3,fantasy_points_std_roll5,fantasy_points_std_ewma,targets_last,targets_roll2,targets_roll3,targets_roll5,targets_ewma,carries_last,carries_roll2,carries_roll3,carries_roll5,carries_ewma,receiving_yards_last,receiving_yards_roll2,receiving_yards_roll3,receiving_yards_roll5,receiving_yards_ewma,rushing_yards_last,rushing_yards_roll2,rushing_yards_roll3,rushing_yards_roll5,rushing_yards_ewma,receptions_last,receptions_roll2,receptions_roll3,receptions_roll5,receptions_ewma,offense_snaps_last,offense_snaps_roll2,offense_snaps_roll3,offense_snaps_roll5,offense_snaps_ewma,offense_pct_last,offense_pct_roll2,offense_pct_roll3,offense_pct_roll5,offense_pct_ewma,td_points_last,td_points_roll2,td_points_roll3,td_points_roll5,td_points_ewma,red_zone_targets_last,red_zone_targets_roll2,red_zone_targets_roll3,red_zone_targets_roll5,red_zone_targets_ewma,red_zone_carries_last,red_zone_carries_roll2,red_zone_carries_roll3,red_zone_carries_roll5,red_zone_carries_ewma,fantasy_points_last,fantasy_points_roll2,fantasy_points_roll3,fantasy_points_roll5,fantasy_points_ewma,fantasy_points_std_momentum,targets_momentum,carries_momentum,offense_pct_momentum,offense_snaps_momentum,red_zone_targets_momentum,red_zone_carries_momentum,opportunity_score,opportunity_momentum,efficiency_score,td_dependency,sustainability_risk,production_momentum,trend_gap,games_played,baseline_projection,volatility,range_low,range_high,confidence,classification,game_total_proxy,team_implied_points_proxy,why,display_name,position_master,team_master,projection,ml_projection,learned_weight_projection,depth_rank,depth_role,depth_note,depth_adjustment,waiver_discovery_score
00-0040628,Drake Dabney,Drake Dabney,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olsiufbauh2x6pshrygm",2026,-1,REG,2025_18_GB_MIN,GB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,2,3,0,0,0,10,0,0,-0.8417506969999522,0,0,0,0,0,0.3,0.2,0.37037037037037035,0.5592592592592593,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,1.3,0,0,0.30000000000000004,0.0,0.30000000000000004,,,2025,18,,,0.15000000000000002,,0.0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,2,2.0,2.0,2.0,2.0,0,0.0,0.0,0.0,0.0,3,3.0,3.0,3.0,3.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,,,,,,,,2.0,0.0,0.15000000000000002,0.0,0.0,,0.0,1.0,0.30000000000000004,0.0,1.8186987736460922,1.8186987736460922,,Stable,,,['Limited recent opportunity'],Drake Dabney,TE,,1.8186987736460922,1.9145265,1.8186987736460922,5.0,backup,Depth chart: TE5. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.8186987736460922
00-0034367,Nyheim Hines,Nyheim Hines,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ud1q6gh3tlkiy2w90gvm",2026,-1,REG,2025_18_NO_ATL,NO,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,18,,,,,,0,0,0.0,-0.1,-0.06666666666666667,-0.06666666666666667,-0.0495,0,0.0,0.0,0.0,0.0,0,1.0,0.6666666666666666,0.6666666666666666,0.495,0,0.0,0.0,0.0,0.0,0,-1.0,-0.6666666666666666,-0.6666666666666666,-0.495,0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.06666666666666667,-0.06666666666666667,-0.0495,-0.1,0.0,1.0,,,0.0,0.0,0.27225,0.55,-0.18181818181818182,0.0,0.0,-0.1,0.65,3.0,0.13613333333333333,0.03268088126106761,0.5443522199568984,0.6195182468573539,60.27225,Stable,,,['Limited recent opportunity'],Nyheim Hines,RB,,0.5819352334071262,0.3372315,0.5819352334071262,,,,,1.7819352334071263
00-0031484,Chris Manhertz,Chris Manhertz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bw0kytk1nwrdln9t3wzg",2026,-1,REG,2025_18_DAL_NYG,NYG,LAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,10,0,0,-0.7953754095360637,0,0,0,0,0,0.0,0.03125,0.05434782608695652,0.08491847826086957,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,18,,,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,0.0,0.44999999999999996,0.5,0.0,,0.0,0.0,0.5,3.0,0.175,0.0,0.7744816650949293,0.7744816650949293,60.45,Stable,,,['Limited recent opportunity'],Chris Manhertz,TE,,0.7744816650949293,0.6991398,0.7744816650949293,,,,,1.7744816650949293
00-0037348,Tanner Conner,Tanner Conner,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hya7vfgtuyx5k4tnhmic",2026,-1,REG,2025_09_BAL_MIA,MIA,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,20,0,0,-0.9422545596025884,0,0,0,0,0,0.0,0.02702702702702703,0.07380073800738007,0.09220105714570659,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,9,,,0.0,,,0,0,0.0,0.30000000000000004,1.1333333333333335,1.1333333333333335,0.9955000000000003,1,1.5,2.0,2.0,1.8525,0,0.0,0.0,0.0,0.0,0,3.0,11.333333333333334,11.333333333333334,9.955000000000002,0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.7975,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,1.1333333333333335,1.1333333333333335,0.9955000000000003,-2.5,-1.5,0.0,,,0.0,0.0,1.8525,-1.5,0.5373819163292849,0.0,0.0,-2.5,1.0,3.0,0.5256333333333336,0.47161485698961336,1.7166763300991459,2.8013905011752565,61.8525,Downtrend confirmed,,,"['Limited recent opportunity', 'Recent production is declining']",Tanner Conner,TE,,2.259033415637201,1.9515405,2.259033415637201,5.0,backup,Depth chart: TE5. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.7590334156372012
00-0038394,Will Mallory,Will Mallory,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sl1pkiox1hucg9sxttfi",2026,-1,REG,2025_17_JAX_IND,IND,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,16,0,0,0,16,0,1,1.5176577111706138,0,1,1,0,0,1.0,0.034482758620689655,0.05555555555555555,0.09061302681992336,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.6,2.6,0,0,1.6,0.0,1.6,,,2025,17,,,1.6,,0.0,0,0,1.6,1.6,1.6,1.6,1.6,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,16,16.0,16.0,16.0,16.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,,,,,,,,1.0,0.0,1.6,0.0,0.0,,0.0,1.0,1.6,0.0,1.7492425964528848,1.7492425964528848,,Stable,,,['Limited recent opportunity'],Will Mallory,TE,,1.7492425964528848,1.6072268,1.7492425964528848,4.0,backup,Depth chart: TE4. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.7492425964528848
00-0041472,Marlin Klein,Marlin Klein,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ek2nzhrwqxl6psbm2iic",2026,1,REG,2026_01_BUF_HOU,HOU,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,16,0,0,0,14,2,1,1.0455206637270749,0,1,1,0,0,1.1428571428571428,0.02702702702702703,0.043478260869565216,0.07097532314923619,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1.6,2.6,0,0,1.6,0.0,1.6,,,2026,1,,,1.6,,0.0,0,0,1.6,1.6,1.6,1.6,1.6,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,16,16.0,16.0,16.0,16.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,,,,,,,,1.0,0.0,1.6,0.0,0.0,,0.0,1.0,1.6,0.0,1.7492425964528848,1.7492425964528848,,Stable,,,['Limited recent opportunity'],Marlin Klein,TE,,1.7492425964528848,1.6072268,1.7492425964528848,3.0,backup,Depth chart: TE3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.7492425964528848
00-0040649,Robbie Ouzts,Robbie Ouzts,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kdykjwqk5xcnrfbtp47o",2026,-1,POST,2025_20_SF_SEA,SEA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.32960740866838023,0,0,0,0,0,,0.0625,0.0,0.09375,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2025,20,,,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,0.0,0.44999999999999996,0.5,0.0,,0.0,0.0,0.5,3.0,0.175,0.0,0.7344507627871648,0.7344507627871648,60.45,Stable,,,['Limited recent opportunity'],Robbie Ouzts,RB,,0.7344507627871648,0.72659695,0.7344507627871648,,,,,1.7344507627871648
00-0040398,Brady Cook,Brady Cook,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sk8u7zzg7e3t4vu7xesg",2026,-1,REG,2025_18_NYJ_BUF,NYJ,GB,11,22,60,1,0,1,-7,0,0,73,32,5,-6.332719674377469,-19.890870695764367,1,0.821917808219178,3,0,0,0,3,7,0,0,0,1,-0.4840300565119833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,9.100000000000001,9.100000000000001,0,0,9.1,6.0,3.0999999999999996,,,2025,18,,,,3.033333333333333,0.6593406593406593,0,0,9.1,7.64,7.666666666666667,7.666666666666667,7.95985,0,0.0,0.0,0.0,0.0,3,2.5,2.0,2.0,2.1475,0,0.0,0.0,0.0,0.0,7,4.0,3.3333333333333335,3.3333333333333335,4.0024999999999995,0,0.0,0.0,0.0,0.0,,,,,,,,,,,6.0,3.0,2.0,2.0,2.6999999999999997,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.1,7.64,7.666666666666667,7.666666666666667,7.95985,-0.08000000000000096,0.0,1.5,,,0.0,0.0,1.181125,0.8250000000000001,6.739210498465447,0.3392023719039931,0.22048154173759552,-0.08000000000000096,0.905000000000001,3.0,0.0,0.5591447072091443,0.0,0.0,61.181125,Stable,,,['Limited recent opportunity'],Brady Cook,QB,,0.0,0.0,11.47098638144136,3.0,backup,Depth chart: QB3. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.730000000000001
00-0033376,Patrick Ricard,Patrick Ricard,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nm7ezh46zd5bdxaxz6a9",2026,1,REG,2026_01_DAL_NYG,NYG,LAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,-4,0,0,-0.4955208564642817,0,0,0,0,0,-0.0,0.034482758620689655,-0.0163265306122449,0.040295566502463055,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,,,2026,1,,,0.0,,,0,0,0.0,0.4,0.26666666666666666,0.2,0.198,1,1.0,0.6666666666666666,0.75,0.863875,0,0.0,0.0,0.0,0.0,0,4.0,2.6666666666666665,2.0,1.98,0,0.0,0.0,0.0,0.0,0,0.5,0.3333333333333333,0.25,0.2475,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.26666666666666666,0.2,0.198,0.4,0.5,0.0,,,0.0,0.0,0.863875,0.5,0.22919982636376793,0.0,0.0,0.4,0.09999999999999998,4.0,0.39046666666666663,0.12931518773051284,0.9701203972987336,1.2675453290789132,60.863875,Stable,,,['Limited recent opportunity'],Patrick Ricard,RB,,1.1188328631888234,0.99186695,1.1188328631888234,,,,,1.7188328631888234
00-0036980,Elijah Moore,Elijah Moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wax90oyx9vs0x9j4nt5n",2026,-1,POST,2025_21_NE_DEN,DEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,4,0,0,0,4,0,0,-1.0829598640557379,0,0,0,0,0,1.0,0.037037037037037035,0.02197802197802198,0.07094017094017094,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.4,1.4,0,0,0.4,0.0,0.4,,,2025,21,,,0.4,,0.0,0,0,0.4,0.04999999999999999,0.3,0.3,0.34775,1,2.0,2.0,2.0,1.7975,0,0.0,0.3333333333333333,0.3333333333333333,0.30250000000000005,4,0.5,3.3333333333333335,3.3333333333333335,3.7800000000000002,0,0.0,-0.3333333333333333,-0.3333333333333333,-0.30250000000000005,1,1.0,1.3333333333333333,1.3333333333333333,1.3025000000000002,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.04999999999999999,0.3,0.3,0.34775,-0.75,0.0,-1.0,,,0.0,0.0,1.9638750000000003,-0.55,0.17707338807205142,0.0,0.0,-0.75,0.19999999999999996,3.0,0.13615,0.12057284105469192,1.9272151980550711,2.2045327324808626,61.963875,Stable,,,['Limited recent opportunity'],Elijah Moore,WR,,2.0658739652679667,2.05569,2.0658739652679667,6.0,backup,Depth chart: WR6. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.7158739652679666
00-0040406,Quentin Skinner,Quentin Skinner,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s7ln3ugfuknhx2tedii2",2026,-1,REG,2025_18_NYJ_BUF,NYJ,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,10,0,0,0,4,6,1,2.3122854901449754,1,1,0,0,0,2.5,0.045454545454545456,0.0547945205479452,0.10653798256537982,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3.0,4.0,0,0,1.0,0.0,1.0,,,2025,18,,,1.0,,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,10,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.696782936697187,1.696782936697187,,Stable,,,['Limited recent opportunity'],Quentin Skinner,WR,,1.696782936697187,1.5743747,1.696782936697187,13.0,backup,Depth chart: WR13. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.696782936697187
00-0037755,Jelani Woods,Jelani Woods,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnezem4laynlarqnpyc5",2026,-1,REG,2025_17_NE_NYJ,NYJ,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,4,0,0,0,3,1,0,0.08949725393904373,0,0,0,0,0,1.3333333333333333,0.03125,0.02,0.060875,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.4,1.4,0,0,0.4,0.0,0.4,,,2025,17,,,0.4,,0.0,0,0,0.4,0.2,0.2,0.2,0.18,1,1.5,1.5,1.5,1.55,0,0.0,0.0,0.0,0.0,4,2.0,2.0,2.0,1.7999999999999998,0,0.0,0.0,0.0,0.0,1,0.5,0.5,0.5,0.44999999999999996,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.18,,,,,,,,1.55,0.0,0.11612903225806451,0.0,0.0,,0.0,2.0,0.188,0.08236504112789601,1.5749618384638264,1.7644014330579871,,Stable,,,['Limited recent opportunity'],Jelani Woods,TE,,1.6696816357609068,1.6920631,1.6696816357609068,5.0,backup,Depth chart: TE5. Higher-ranked teammate is active; recent usage is not treated as a starting role.,healthy_backup,1.6696816357609068
00-0031687,Raheem Mostert,Raheem Mostert,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas5rkweusx2hl7abtzh",2026,-1,REG,2025_16_LV_HOU,LV,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,1,6,0,0,0,0,0.18159297527745366,0,0,0,0,0,1,1,3,0,0,0,-1,4,0,-0.4594446890405379,0,0,0,0,0,-3.0,0.045454545454545456,-0.005263157894736842,0.06449760765550239,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.9,1.9,0,0,0.9000000000000001,0.0,0.9000000000000001,,,2025,16,,,0.9000000000000001,0.9000000000000001,0.0,0,0,0.9000000000000001,0.55,0.4333333333333334,0.4333333333333334,0.515,1,1.0,1.0,1.0,1.0,1,0.5,0.3333333333333333,0.3333333333333333,0.44999999999999996,3,2.5,2.3333333333333335,2.3333333333333335,2.45,6,3.0,2.0,2.0,2.6999999999999997,1,1.0,1.0,1.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9000000000000001,0.55,0.4333333333333334,0.4333333333333334,0.515,0.35000000000000003,0.0,0.5,,,0.0,0.0,1.2475,0.275,0.4128256513026052,0.0,0.0,0.35000000000000003,-0.07500000000000001,3.0,0.5785833333333333,0.1729816945999393,1.254805760773194,1.6526636583530543,61.2475,Stable,,,['Limited recent opportunity'],Raheem Mostert,RB,,1.4537347095631241,1.6476792,1.4537347095631241,,,,,1.653734709563124
